Code,Period,Value,Numerator,Denominator,Ranking_Type,Ranking_GoldilocksMidpoint,DataType
CHN 23,2018-19,0.1951,,,Ascending,,Cash_Annual
CHN 23,2019-20,0.1668,,,Ascending,,Cash_Annual
CHN 23,2020-21,0.1679,,,Ascending,,Cash_Annual
CHN 23,2021-22,0.1586,,,Ascending,,Cash_Annual
CHN 23,2010-11,0.2112,,,Ascending,,Cash_Annual
CHN 23,2011-12,0.2136,,,Ascending,,Cash_Annual
CHN 23,2012-13,0.212,,,Ascending,,Cash_Annual
CHN 23,2013-14,0.2194,,,Ascending,,Cash_Annual
CHN 23,2014-15,0.2135,,,Ascending,,Cash_Annual
CHN 23,2015-16,0.2068,,,Ascending,,Cash_Annual
CHN 23,2016-17,0.2119,,,Ascending,,Cash_Annual
CHN 23,2017-18,0.2013,,,Ascending,,Cash_Annual
CHN 23,2018-19,0.1951,,,Ascending,,Cash_Annual
CHN 23,2019-20,0.1668,,,Ascending,,Cash_Annual
CHN 23,2020-21,0.1679,,,Ascending,,Cash_Annual
CHN 23,2021-22,0.1586,,,Ascending,,Cash_Annual
CHN 23,2010-11,0.2112,,,Ascending,,Cash_Annual
CHN 23,2011-12,0.2136,,,Ascending,,Cash_Annual
CHN 23,2012-13,0.212,,,Ascending,,Cash_Annual
CHN 23,2013-14,0.2194,,,Ascending,,Cash_Annual
CHN 23,2014-15,0.2135,,,Ascending,,Cash_Annual
CHN 23,2015-16,0.2068,,,Ascending,,Cash_Annual
CHN 23,2016-17,0.2119,,,Ascending,,Cash_Annual
CHN 23,2017-18,0.2013,,,Ascending,,Cash_Annual
CHN 23,2018-19,0.1951,,,Ascending,,Cash_Annual
CHN 23,2019-20,0.1668,,,Ascending,,Cash_Annual
CHN 23,2020-21,0.1679,,,Ascending,,Cash_Annual
CHN 23,2021-22,0.1586,,,Ascending,,Cash_Annual
CHN 23,2010-11,0.2112,,,Ascending,,Cash_Annual
CHN 23,2011-12,0.2136,,,Ascending,,Cash_Annual
CHN 23,2012-13,0.212,,,Ascending,,Cash_Annual
CHN 23,2013-14,0.2194,,,Ascending,,Cash_Annual
CHN 23,2014-15,0.2135,,,Ascending,,Cash_Annual
CHN 23,2015-16,0.2068,,,Ascending,,Cash_Annual
CHN 23,2016-17,0.2119,,,Ascending,,Cash_Annual
CHN 23,2017-18,0.2013,,,Ascending,,Cash_Annual
CHN 23,2018-19,0.1951,,,Ascending,,Cash_Annual
CHN 23,2019-20,0.1668,,,Ascending,,Cash_Annual
CHN 23,2020-21,0.1679,,,Ascending,,Cash_Annual
CHN 23,2021-22,0.1586,,,Ascending,,Cash_Annual
CHN 23,2010-11,0.2112,,,Ascending,,Cash_Annual
CHN 23,2011-12,0.2136,,,Ascending,,Cash_Annual
CHN 23,2012-13,0.212,,,Ascending,,Cash_Annual
CHN 23,2013-14,0.2194,,,Ascending,,Cash_Annual
CHN 23,2014-15,0.2135,,,Ascending,,Cash_Annual
CHN 23,2015-16,0.2068,,,Ascending,,Cash_Annual
CHN 23,2016-17,0.2119,,,Ascending,,Cash_Annual
CHN 23,2017-18,0.2013,,,Ascending,,Cash_Annual
CHN 23,2018-19,0.1951,,,Ascending,,Cash_Annual
CHN 23,2019-20,0.1668,,,Ascending,,Cash_Annual
CHN 23,2020-21,0.1679,,,Ascending,,Cash_Annual
CHN 23,2021-22,0.1586,,,Ascending,,Cash_Annual
CHN 23,2010-11,0.2112,,,Ascending,,Cash_Annual
CHN 23,2011-12,0.2136,,,Ascending,,Cash_Annual
CHN 23,2012-13,0.212,,,Ascending,,Cash_Annual
CHN 23,2013-14,0.2194,,,Ascending,,Cash_Annual
CHN 23,2014-15,0.2135,,,Ascending,,Cash_Annual
CHN 23,2015-16,0.2068,,,Ascending,,Cash_Annual
CHN 23,2016-17,0.2119,,,Ascending,,Cash_Annual
CHN 23,2017-18,0.2013,,,Ascending,,Cash_Annual
CHN 23,2018-19,0.1951,,,Ascending,,Cash_Annual
CHN 23,2019-20,0.1668,,,Ascending,,Cash_Annual
CHN 23,2020-21,0.1679,,,Ascending,,Cash_Annual
CHN 23,2021-22,0.1586,,,Ascending,,Cash_Annual
CHN 23,2010-11,0.2112,,,Ascending,,Cash_Annual
CHN 23,2011-12,0.2136,,,Ascending,,Cash_Annual
CHN 23,2012-13,0.212,,,Ascending,,Cash_Annual
CHN 23,2013-14,0.2194,,,Ascending,,Cash_Annual
CHN 23,2014-15,0.2135,,,Ascending,,Cash_Annual
CHN 23,2015-16,0.2068,,,Ascending,,Cash_Annual
CHN 23,2016-17,0.2119,,,Ascending,,Cash_Annual
CHN 23,2017-18,0.2013,,,Ascending,,Cash_Annual
CHN 23,2018-19,0.1951,,,Ascending,,Cash_Annual
CHN 23,2019-20,0.1668,,,Ascending,,Cash_Annual
CHN 23,2020-21,0.1679,,,Ascending,,Cash_Annual
CHN 23,2021-22,0.1586,,,Ascending,,Cash_Annual
CHN 23,2010-11,0.2112,,,Ascending,,Cash_Annual
CHN 23,2011-12,0.2136,,,Ascending,,Cash_Annual
CHN 23,2012-13,0.212,,,Ascending,,Cash_Annual
CHN 23,2013-14,0.2194,,,Ascending,,Cash_Annual
CHN 23,2014-15,0.2135,,,Ascending,,Cash_Annual
CHN 23,2015-16,0.2068,,,Ascending,,Cash_Annual
CHN 23,2016-17,0.2119,,,Ascending,,Cash_Annual
CHN 23,2017-18,0.2013,,,Ascending,,Cash_Annual
CHN 23,2018-19,0.1951,,,Ascending,,Cash_Annual
CHN 23,2019-20,0.1668,,,Ascending,,Cash_Annual
CHN 23,2020-21,0.1679,,,Ascending,,Cash_Annual
CHN 23,2021-22,0.1586,,,Ascending,,Cash_Annual
CHN 23,2010-11,0.2112,,,Ascending,,Cash_Annual
CHN 23,2011-12,0.2136,,,Ascending,,Cash_Annual
CHN 23,2012-13,0.212,,,Ascending,,Cash_Annual
CHN 23,2013-14,0.2194,,,Ascending,,Cash_Annual
CHN 23,2014-15,0.2135,,,Ascending,,Cash_Annual
CHN 23,2015-16,0.2068,,,Ascending,,Cash_Annual
CHN 23,2016-17,0.2119,,,Ascending,,Cash_Annual
CHN 23,2017-18,0.2013,,,Ascending,,Cash_Annual
CHN 23,2018-19,0.1951,,,Ascending,,Cash_Annual
CHN 23,2019-20,0.1668,,,Ascending,,Cash_Annual
CHN 23,2020-21,0.1679,,,Ascending,,Cash_Annual
CHN 23,2021-22,0.1586,,,Ascending,,Cash_Annual
CHN 23,2010-11,0.2112,,,Ascending,,Cash_Annual
CHN 23,2011-12,0.2136,,,Ascending,,Cash_Annual
CHN 23,2012-13,0.212,,,Ascending,,Cash_Annual
CHN 23,2013-14,0.2194,,,Ascending,,Cash_Annual
CHN 23,2014-15,0.2135,,,Ascending,,Cash_Annual
CHN 23,2015-16,0.2068,,,Ascending,,Cash_Annual
CHN 23,2016-17,0.2119,,,Ascending,,Cash_Annual
CHN 23,2017-18,0.2013,,,Ascending,,Cash_Annual
CHN 23,2018-19,0.1951,,,Ascending,,Cash_Annual
CHN 23,2019-20,0.1668,,,Ascending,,Cash_Annual
CHN 23,2020-21,0.1679,,,Ascending,,Cash_Annual
CHN 23,2021-22,0.1586,,,Ascending,,Cash_Annual
CHN 23,2010-11,0.2112,,,Ascending,,Cash_Annual
CHN 23,2011-12,0.2136,,,Ascending,,Cash_Annual
CHN 23,2012-13,0.212,,,Ascending,,Cash_Annual
CHN 23,2013-14,0.2194,,,Ascending,,Cash_Annual
CHN 23,2014-15,0.2135,,,Ascending,,Cash_Annual
CHN 23,2015-16,0.2068,,,Ascending,,Cash_Annual
CHN 23,2016-17,0.2119,,,Ascending,,Cash_Annual
CHN 23,2017-18,0.2013,,,Ascending,,Cash_Annual
CHN 23,2018-19,0.1951,,,Ascending,,Cash_Annual
CHN 23,2019-20,0.1668,,,Ascending,,Cash_Annual
CHN 23,2020-21,0.1679,,,Ascending,,Cash_Annual
CHN 23,2021-22,0.1586,,,Ascending,,Cash_Annual
CHN 23,2010-11,0.2112,,,Ascending,,Cash_Annual
CHN 23,2011-12,0.2136,,,Ascending,,Cash_Annual
CHN 23,2012-13,0.212,,,Ascending,,Cash_Annual
CHN 23,2013-14,0.2194,,,Ascending,,Cash_Annual
CHN 23,2014-15,0.2135,,,Ascending,,Cash_Annual
CHN 23,2015-16,0.2068,,,Ascending,,Cash_Annual
CHN 23,2016-17,0.2119,,,Ascending,,Cash_Annual
CHN 23,2017-18,0.2013,,,Ascending,,Cash_Annual
CHN 23,2018-19,0.1951,,,Ascending,,Cash_Annual
CHN 23,2019-20,0.1668,,,Ascending,,Cash_Annual
CHN 23,2020-21,0.1679,,,Ascending,,Cash_Annual
CHN 23,2021-22,0.1586,,,Ascending,,Cash_Annual
CHN 23,2010-11,0.2112,,,Ascending,,Cash_Annual
CHN 23,2011-12,0.2136,,,Ascending,,Cash_Annual
CHN 23,2012-13,0.212,,,Ascending,,Cash_Annual
CHN 23,2013-14,0.2194,,,Ascending,,Cash_Annual
CHN 23,2014-15,0.2135,,,Ascending,,Cash_Annual
CHN 23,2015-16,0.2068,,,Ascending,,Cash_Annual
CHN 23,2016-17,0.2119,,,Ascending,,Cash_Annual
CHN 23,2017-18,0.2013,,,Ascending,,Cash_Annual
CHN 23,2018-19,0.1951,,,Ascending,,Cash_Annual
CHN 23,2019-20,0.1668,,,Ascending,,Cash_Annual
CHN 23,2020-21,0.1679,,,Ascending,,Cash_Annual
CHN 23,2021-22,0.1586,,,Ascending,,Cash_Annual
CHN 23,2010-11,0.2112,,,Ascending,,Cash_Annual
CHN 23,2011-12,0.2136,,,Ascending,,Cash_Annual
CHN 23,2012-13,0.212,,,Ascending,,Cash_Annual
CHN 23,2013-14,0.2194,,,Ascending,,Cash_Annual
CHN 23,2014-15,0.2135,,,Ascending,,Cash_Annual
CHN 23,2015-16,0.2068,,,Ascending,,Cash_Annual
CHN 23,2016-17,0.2119,,,Ascending,,Cash_Annual
CHN 23,2017-18,0.2013,,,Ascending,,Cash_Annual
CHN 23,2018-19,0.1951,,,Ascending,,Cash_Annual
CHN 23,2019-20,0.1668,,,Ascending,,Cash_Annual
CHN 23,2020-21,0.1679,,,Ascending,,Cash_Annual
CHN 23,2021-22,0.1586,,,Ascending,,Cash_Annual
CHN 23,2010-11,0.2112,,,Ascending,,Cash_Annual
CHN 23,2011-12,0.2136,,,Ascending,,Cash_Annual
CHN 23,2012-13,0.212,,,Ascending,,Cash_Annual
CHN 23,2013-14,0.2194,,,Ascending,,Cash_Annual
CHN 23,2014-15,0.2135,,,Ascending,,Cash_Annual
CHN 23,2015-16,0.2068,,,Ascending,,Cash_Annual
CHN 23,2016-17,0.2119,,,Ascending,,Cash_Annual
CHN 23,2017-18,0.2013,,,Ascending,,Cash_Annual
CHN 23,2018-19,0.1951,,,Ascending,,Cash_Annual
CHN 23,2019-20,0.1668,,,Ascending,,Cash_Annual
CHN 23,2020-21,0.1679,,,Ascending,,Cash_Annual
CHN 23,2021-22,0.1586,,,Ascending,,Cash_Annual
CHN 23,2010-11,0.2112,,,Ascending,,Cash_Annual
CHN 23,2011-12,0.2136,,,Ascending,,Cash_Annual
CHN 23,2012-13,0.212,,,Ascending,,Cash_Annual
CHN 23,2013-14,0.2194,,,Ascending,,Cash_Annual
CHN 23,2014-15,0.2135,,,Ascending,,Cash_Annual
CHN 23,2015-16,0.2068,,,Ascending,,Cash_Annual
CHN 23,2016-17,0.2119,,,Ascending,,Cash_Annual
CHN 23,2017-18,0.2013,,,Ascending,,Cash_Annual
CHN 23,2018-19,0.1951,,,Ascending,,Cash_Annual
CHN 23,2019-20,0.1668,,,Ascending,,Cash_Annual
CHN 23,2020-21,0.1679,,,Ascending,,Cash_Annual
CHN 23,2021-22,0.1586,,,Ascending,,Cash_Annual
CHN 23,2010-11,0.2112,,,Ascending,,Cash_Annual
CHN 23,2011-12,0.2136,,,Ascending,,Cash_Annual
CHN 23,2012-13,0.212,,,Ascending,,Cash_Annual
CHN 23,2013-14,0.2194,,,Ascending,,Cash_Annual
CHN 23,2014-15,0.2135,,,Ascending,,Cash_Annual
CHN 23,2015-16,0.2068,,,Ascending,,Cash_Annual
CHN 23,2016-17,0.2119,,,Ascending,,Cash_Annual
CHN 23,2017-18,0.2013,,,Ascending,,Cash_Annual
CHN 23,2018-19,0.1951,,,Ascending,,Cash_Annual
CHN 23,2019-20,0.1668,,,Ascending,,Cash_Annual
CHN 23,2020-21,0.1679,,,Ascending,,Cash_Annual
CHN 23,2021-22,0.1586,,,Ascending,,Cash_Annual
CHN 23,2010-11,0.2112,,,Ascending,,Cash_Annual
CHN 23,2011-12,0.2136,,,Ascending,,Cash_Annual
CHN 23,2012-13,0.212,,,Ascending,,Cash_Annual
CHN 23,2013-14,0.2194,,,Ascending,,Cash_Annual
CHN 23,2014-15,0.2135,,,Ascending,,Cash_Annual
CHN 23,2015-16,0.2068,,,Ascending,,Cash_Annual
CHN 23,2016-17,0.2119,,,Ascending,,Cash_Annual
CHN 23,2017-18,0.2013,,,Ascending,,Cash_Annual
CHN 23,2018-19,0.1951,,,Ascending,,Cash_Annual
CHN 23,2019-20,0.1668,,,Ascending,,Cash_Annual
CHN 23,2020-21,0.1679,,,Ascending,,Cash_Annual
CHN 23,2021-22,0.1586,,,Ascending,,Cash_Annual
CHN 23,2010-11,0.2112,,,Ascending,,Cash_Annual
CHN 23,2011-12,0.2136,,,Ascending,,Cash_Annual
CHN 23,2012-13,0.212,,,Ascending,,Cash_Annual
CHN 23,2013-14,0.2194,,,Ascending,,Cash_Annual
CHN 23,2014-15,0.2135,,,Ascending,,Cash_Annual
CHN 23,2015-16,0.2068,,,Ascending,,Cash_Annual
CHN 23,2016-17,0.2119,,,Ascending,,Cash_Annual
CHN 23,2017-18,0.2013,,,Ascending,,Cash_Annual
CHN 23,2018-19,0.1951,,,Ascending,,Cash_Annual
CHN 23,2019-20,0.1668,,,Ascending,,Cash_Annual
CHN 23,2020-21,0.1679,,,Ascending,,Cash_Annual
CHN 23,2021-22,0.1586,,,Ascending,,Cash_Annual
CHN 23,2010-11,0.2112,,,Ascending,,Cash_Annual
CHN 23,2011-12,0.2136,,,Ascending,,Cash_Annual
CHN 23,2012-13,0.212,,,Ascending,,Cash_Annual
CHN 23,2013-14,0.2194,,,Ascending,,Cash_Annual
CHN 23,2014-15,0.2135,,,Ascending,,Cash_Annual
CHN 23,2015-16,0.2068,,,Ascending,,Cash_Annual
CHN 23,2016-17,0.2119,,,Ascending,,Cash_Annual
CHN 23,2017-18,0.2013,,,Ascending,,Cash_Annual
CHN 23,2018-19,0.1951,,,Ascending,,Cash_Annual
CHN 23,2019-20,0.1668,,,Ascending,,Cash_Annual
CHN 23,2020-21,0.1679,,,Ascending,,Cash_Annual
CHN 23,2021-22,0.1586,,,Ascending,,Cash_Annual
CHN 23,2010-11,0.2112,,,Ascending,,Cash_Annual
CHN 23,2011-12,0.2136,,,Ascending,,Cash_Annual
CHN 23,2012-13,0.212,,,Ascending,,Cash_Annual
CHN 23,2013-14,0.2194,,,Ascending,,Cash_Annual
CHN 23,2014-15,0.2135,,,Ascending,,Cash_Annual
CHN 23,2015-16,0.2068,,,Ascending,,Cash_Annual
CHN 23,2016-17,0.2119,,,Ascending,,Cash_Annual
CHN 23,2017-18,0.2013,,,Ascending,,Cash_Annual
CHN 23,2018-19,0.1951,,,Ascending,,Cash_Annual
CHN 23,2019-20,0.1668,,,Ascending,,Cash_Annual
CHN 23,2020-21,0.1679,,,Ascending,,Cash_Annual
CHN 23,2021-22,0.1586,,,Ascending,,Cash_Annual
CHN 23,2010-11,0.2112,,,Ascending,,Cash_Annual
CHN 23,2011-12,0.2136,,,Ascending,,Cash_Annual
CHN 23,2012-13,0.212,,,Ascending,,Cash_Annual
CHN 23,2013-14,0.2194,,,Ascending,,Cash_Annual
CHN 23,2014-15,0.2135,,,Ascending,,Cash_Annual
CHN 23,2015-16,0.2068,,,Ascending,,Cash_Annual
CHN 23,2016-17,0.2119,,,Ascending,,Cash_Annual
CHN 23,2017-18,0.2013,,,Ascending,,Cash_Annual
CHN 23,2018-19,0.1951,,,Ascending,,Cash_Annual
CHN 23,2019-20,0.1668,,,Ascending,,Cash_Annual
CHN 23,2020-21,0.1679,,,Ascending,,Cash_Annual
CHN 23,2021-22,0.1586,,,Ascending,,Cash_Annual
CHN 23,2010-11,0.2112,,,Ascending,,Cash_Annual
CHN 23,2011-12,0.2136,,,Ascending,,Cash_Annual
CHN 23,2012-13,0.212,,,Ascending,,Cash_Annual
CHN 23,2013-14,0.2194,,,Ascending,,Cash_Annual
CHN 23,2014-15,0.2135,,,Ascending,,Cash_Annual
CHN 23,2015-16,0.2068,,,Ascending,,Cash_Annual
CHN 23,2016-17,0.2119,,,Ascending,,Cash_Annual
CHN 23,2017-18,0.2013,,,Ascending,,Cash_Annual
CHN 23,2018-19,0.1951,,,Ascending,,Cash_Annual
CHN 23,2019-20,0.1668,,,Ascending,,Cash_Annual
CHN 23,2020-21,0.1679,,,Ascending,,Cash_Annual
CHN 23,2021-22,0.1586,,,Ascending,,Cash_Annual
CHN 23,2010-11,0.2112,,,Ascending,,Cash_Annual
CHN 23,2011-12,0.2136,,,Ascending,,Cash_Annual
CHN 23,2012-13,0.212,,,Ascending,,Cash_Annual
CHN 23,2013-14,0.2194,,,Ascending,,Cash_Annual
CHN 23,2014-15,0.2135,,,Ascending,,Cash_Annual
CHN 23,2015-16,0.2068,,,Ascending,,Cash_Annual
CHN 23,2016-17,0.2119,,,Ascending,,Cash_Annual
CHN 23,2017-18,0.2013,,,Ascending,,Cash_Annual
CHN 23,2018-19,0.1951,,,Ascending,,Cash_Annual
CHN 23,2019-20,0.1668,,,Ascending,,Cash_Annual
CHN 23,2020-21,0.1679,,,Ascending,,Cash_Annual
CHN 23,2021-22,0.1586,,,Ascending,,Cash_Annual
CHN 23,2010-11,0.2112,,,Ascending,,Cash_Annual
CHN 23,2011-12,0.2136,,,Ascending,,Cash_Annual
CHN 23,2012-13,0.212,,,Ascending,,Cash_Annual
CHN 23,2013-14,0.2194,,,Ascending,,Cash_Annual
CHN 23,2014-15,0.2135,,,Ascending,,Cash_Annual
CHN 23,2015-16,0.2068,,,Ascending,,Cash_Annual
CHN 23,2016-17,0.2119,,,Ascending,,Cash_Annual
CHN 23,2017-18,0.2013,,,Ascending,,Cash_Annual
CHN 23,2018-19,0.1951,,,Ascending,,Cash_Annual
CHN 23,2019-20,0.1668,,,Ascending,,Cash_Annual
CHN 23,2020-21,0.1679,,,Ascending,,Cash_Annual
CHN 23,2021-22,0.1586,,,Ascending,,Cash_Annual
CHN 23,2010-11,0.2112,,,Ascending,,Cash_Annual
CHN 23,2011-12,0.2136,,,Ascending,,Cash_Annual
CHN 23,2012-13,0.212,,,Ascending,,Cash_Annual
CHN 23,2013-14,0.2194,,,Ascending,,Cash_Annual
CHN 23,2014-15,0.2135,,,Ascending,,Cash_Annual
CHN 23,2015-16,0.2068,,,Ascending,,Cash_Annual
CHN 23,2016-17,0.2119,,,Ascending,,Cash_Annual
CHN 23,2017-18,0.2013,,,Ascending,,Cash_Annual
CHN 23,2018-19,0.1951,,,Ascending,,Cash_Annual
CHN 23,2019-20,0.1668,,,Ascending,,Cash_Annual
CHN 23,2020-21,0.1679,,,Ascending,,Cash_Annual
CHN 23,2021-22,0.1586,,,Ascending,,Cash_Annual
CHN 24,2014-15,0.20192262,,,Ascending,,Cash_Annual
CHN 24,2015-16,0.213532942,,,Ascending,,Cash_Annual
CHN 24,2016-17,0.216739635,,,Ascending,,Cash_Annual
CHN 24,2017-18,0.218479198,,,Ascending,,Cash_Annual
CHN 24,2018-19,0.212424348,,,Ascending,,Cash_Annual
CHN 24,2019-20,0.228545961,,,Ascending,,Cash_Annual
CHN 24,2020-21,0.208594664,,,Ascending,,Cash_Annual
CHN 24,2021-22,0.226156075,,,Ascending,,Cash_Annual
CHN 24,2014-15,0.20192262,,,Ascending,,Cash_Annual
CHN 24,2015-16,0.213532942,,,Ascending,,Cash_Annual
CHN 24,2016-17,0.216739635,,,Ascending,,Cash_Annual
CHN 24,2017-18,0.218479198,,,Ascending,,Cash_Annual
CHN 24,2018-19,0.212424348,,,Ascending,,Cash_Annual
CHN 24,2019-20,0.228545961,,,Ascending,,Cash_Annual
CHN 24,2020-21,0.208594664,,,Ascending,,Cash_Annual
CHN 24,2021-22,0.226156075,,,Ascending,,Cash_Annual
CHN 24,2014-15,0.20192262,,,Ascending,,Cash_Annual
CHN 24,2015-16,0.213532942,,,Ascending,,Cash_Annual
CHN 24,2016-17,0.216739635,,,Ascending,,Cash_Annual
CHN 24,2017-18,0.218479198,,,Ascending,,Cash_Annual
CHN 24,2018-19,0.212424348,,,Ascending,,Cash_Annual
CHN 24,2019-20,0.228545961,,,Ascending,,Cash_Annual
CHN 24,2020-21,0.208594664,,,Ascending,,Cash_Annual
CHN 24,2021-22,0.226156075,,,Ascending,,Cash_Annual
CHN 24,2014-15,0.20192262,,,Ascending,,Cash_Annual
CHN 24,2015-16,0.213532942,,,Ascending,,Cash_Annual
CHN 24,2016-17,0.216739635,,,Ascending,,Cash_Annual
CHN 24,2017-18,0.218479198,,,Ascending,,Cash_Annual
CHN 24,2018-19,0.212424348,,,Ascending,,Cash_Annual
CHN 24,2019-20,0.228545961,,,Ascending,,Cash_Annual
CHN 24,2020-21,0.208594664,,,Ascending,,Cash_Annual
CHN 24,2021-22,0.226156075,,,Ascending,,Cash_Annual
CHN 24,2014-15,0.20192262,,,Ascending,,Cash_Annual
CHN 24,2015-16,0.213532942,,,Ascending,,Cash_Annual
CHN 24,2016-17,0.216739635,,,Ascending,,Cash_Annual
CHN 24,2017-18,0.218479198,,,Ascending,,Cash_Annual
CHN 24,2018-19,0.212424348,,,Ascending,,Cash_Annual
CHN 24,2019-20,0.228545961,,,Ascending,,Cash_Annual
CHN 24,2020-21,0.208594664,,,Ascending,,Cash_Annual
CHN 24,2021-22,0.226156075,,,Ascending,,Cash_Annual
CHN 24,2014-15,0.20192262,,,Ascending,,Cash_Annual
CHN 24,2015-16,0.213532942,,,Ascending,,Cash_Annual
CHN 24,2016-17,0.216739635,,,Ascending,,Cash_Annual
CHN 24,2017-18,0.218479198,,,Ascending,,Cash_Annual
CHN 24,2018-19,0.212424348,,,Ascending,,Cash_Annual
CHN 24,2019-20,0.228545961,,,Ascending,,Cash_Annual
CHN 24,2020-21,0.208594664,,,Ascending,,Cash_Annual
CHN 24,2021-22,0.226156075,,,Ascending,,Cash_Annual
CHN 24,2014-15,0.20192262,,,Ascending,,Cash_Annual
CHN 24,2015-16,0.213532942,,,Ascending,,Cash_Annual
CHN 24,2016-17,0.216739635,,,Ascending,,Cash_Annual
CHN 24,2017-18,0.218479198,,,Ascending,,Cash_Annual
CHN 24,2018-19,0.212424348,,,Ascending,,Cash_Annual
CHN 24,2019-20,0.228545961,,,Ascending,,Cash_Annual
CHN 24,2020-21,0.208594664,,,Ascending,,Cash_Annual
CHN 24,2021-22,0.226156075,,,Ascending,,Cash_Annual
CHN 24,2014-15,0.20192262,,,Ascending,,Cash_Annual
CHN 24,2015-16,0.213532942,,,Ascending,,Cash_Annual
CHN 24,2016-17,0.216739635,,,Ascending,,Cash_Annual
CHN 24,2017-18,0.218479198,,,Ascending,,Cash_Annual
CHN 24,2018-19,0.212424348,,,Ascending,,Cash_Annual
CHN 24,2019-20,0.228545961,,,Ascending,,Cash_Annual
CHN 24,2020-21,0.208594664,,,Ascending,,Cash_Annual
CHN 24,2021-22,0.226156075,,,Ascending,,Cash_Annual
CHN 24,2014-15,0.20192262,,,Ascending,,Cash_Annual
CHN 24,2015-16,0.213532942,,,Ascending,,Cash_Annual
CHN 24,2016-17,0.216739635,,,Ascending,,Cash_Annual
CHN 24,2017-18,0.218479198,,,Ascending,,Cash_Annual
CHN 24,2018-19,0.212424348,,,Ascending,,Cash_Annual
CHN 24,2019-20,0.228545961,,,Ascending,,Cash_Annual
CHN 24,2020-21,0.208594664,,,Ascending,,Cash_Annual
CHN 24,2021-22,0.226156075,,,Ascending,,Cash_Annual
CHN 24,2014-15,0.20192262,,,Ascending,,Cash_Annual
CHN 24,2015-16,0.213532942,,,Ascending,,Cash_Annual
CHN 24,2016-17,0.216739635,,,Ascending,,Cash_Annual
CHN 24,2017-18,0.218479198,,,Ascending,,Cash_Annual
CHN 24,2018-19,0.212424348,,,Ascending,,Cash_Annual
CHN 24,2019-20,0.228545961,,,Ascending,,Cash_Annual
CHN 24,2020-21,0.208594664,,,Ascending,,Cash_Annual
CHN 24,2021-22,0.226156075,,,Ascending,,Cash_Annual
CHN 24,2014-15,0.20192262,,,Ascending,,Cash_Annual
CHN 24,2015-16,0.213532942,,,Ascending,,Cash_Annual
CHN 24,2016-17,0.216739635,,,Ascending,,Cash_Annual
CHN 24,2017-18,0.218479198,,,Ascending,,Cash_Annual
CHN 24,2018-19,0.212424348,,,Ascending,,Cash_Annual
CHN 24,2019-20,0.228545961,,,Ascending,,Cash_Annual
CHN 24,2020-21,0.208594664,,,Ascending,,Cash_Annual
CHN 24,2021-22,0.226156075,,,Ascending,,Cash_Annual
CHN 24,2014-15,0.20192262,,,Ascending,,Cash_Annual
CHN 24,2015-16,0.213532942,,,Ascending,,Cash_Annual
CHN 24,2016-17,0.216739635,,,Ascending,,Cash_Annual
CHN 24,2017-18,0.218479198,,,Ascending,,Cash_Annual
CHN 24,2018-19,0.212424348,,,Ascending,,Cash_Annual
CHN 24,2019-20,0.228545961,,,Ascending,,Cash_Annual
CHN 24,2020-21,0.208594664,,,Ascending,,Cash_Annual
CHN 24,2021-22,0.226156075,,,Ascending,,Cash_Annual
CHN 24,2014-15,0.20192262,,,Ascending,,Cash_Annual
CHN 24,2015-16,0.213532942,,,Ascending,,Cash_Annual
CHN 24,2016-17,0.216739635,,,Ascending,,Cash_Annual
CHN 24,2017-18,0.218479198,,,Ascending,,Cash_Annual
CHN 24,2018-19,0.212424348,,,Ascending,,Cash_Annual
CHN 24,2019-20,0.228545961,,,Ascending,,Cash_Annual
CHN 24,2020-21,0.208594664,,,Ascending,,Cash_Annual
CHN 24,2021-22,0.226156075,,,Ascending,,Cash_Annual
CHN 24,2014-15,0.20192262,,,Ascending,,Cash_Annual
CHN 24,2015-16,0.213532942,,,Ascending,,Cash_Annual
CHN 24,2016-17,0.216739635,,,Ascending,,Cash_Annual
CHN 24,2017-18,0.218479198,,,Ascending,,Cash_Annual
CHN 24,2018-19,0.212424348,,,Ascending,,Cash_Annual
CHN 24,2019-20,0.228545961,,,Ascending,,Cash_Annual
CHN 24,2020-21,0.208594664,,,Ascending,,Cash_Annual
CHN 24,2021-22,0.226156075,,,Ascending,,Cash_Annual
CHN 24,2014-15,0.20192262,,,Ascending,,Cash_Annual
CHN 24,2015-16,0.213532942,,,Ascending,,Cash_Annual
CHN 24,2016-17,0.216739635,,,Ascending,,Cash_Annual
CHN 24,2017-18,0.218479198,,,Ascending,,Cash_Annual
CHN 24,2018-19,0.212424348,,,Ascending,,Cash_Annual
CHN 24,2019-20,0.228545961,,,Ascending,,Cash_Annual
CHN 24,2020-21,0.208594664,,,Ascending,,Cash_Annual
CHN 24,2021-22,0.226156075,,,Ascending,,Cash_Annual
CHN 24,2014-15,0.20192262,,,Ascending,,Cash_Annual
CHN 24,2015-16,0.213532942,,,Ascending,,Cash_Annual
CHN 24,2016-17,0.216739635,,,Ascending,,Cash_Annual
CHN 24,2017-18,0.218479198,,,Ascending,,Cash_Annual
CHN 24,2018-19,0.212424348,,,Ascending,,Cash_Annual
CHN 24,2019-20,0.228545961,,,Ascending,,Cash_Annual
CHN 24,2020-21,0.208594664,,,Ascending,,Cash_Annual
CHN 24,2021-22,0.226156075,,,Ascending,,Cash_Annual
